"PERIODNUM","PRODITEMID","PRODQTY","PRODVALUE","PRODINVENTDIMID","COSTRESTORETYPE","PRODUCTIONLINEID","PRODITEMGROUPID","PRODUNITVALUE","DATAAREAID","RECVERSION","PARTITION","RECID","MODIFIEDDATETIME","MODIFIEDBY","CREATEDDATETIME","CREATEDBY"
"202304","P206","17450.04","3581971.74","MDM-000232","1","1116","C06","205.270116","qyd","692523532","5637144576","5637246362","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P210","57241.24","11733377.76","MDM-000174","1","1115","C06","204.981194","qyd","692523532","5637144576","5637246363","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P210","45754.49","8917580.03","MDM-000232","1","1116","C06","194.900654","qyd","692523532","5637144576","5637246364","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P311","1035","177765.74","MDM-000123","1","1128","C01","171.754338","qyd","692523532","5637144576","5637246365","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P311","1485.75","317098.46","MDM-000127","1","1128","C01","213.426525","qyd","692523532","5637144576","5637246366","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","10945.99","1859929.07","MDM-000123","1","1125","C01","169.918762","qyd","692523532","5637144576","5637246367","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","229.48","57817.43","MDM-000123","1","1126","C01","251.949755","qyd","692523532","5637144576","5637246368","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","7728.5","1436520.9","MDM-000123","1","1128","C01","185.873183","qyd","692523532","5637144576","5637246369","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","1855.09","400062.6","MDM-000127","1","1125","C01","215.656706","qyd","692523532","5637144576","5637246370","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","252.55","74194.19","MDM-000127","1","1126","C01","293.780201","qyd","692523532","5637144576","5637246371","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","1592.75","345156.42","MDM-000127","1","1128","C01","216.704705","qyd","692523532","5637144576","5637246372","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","15235.81","2593862.4","MDM-000172","1","1125","C01","170.247751","qyd","692523532","5637144576","5637246373","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","436.72","104761.06","MDM-000172","1","1126","C01","239.881525","qyd","692523532","5637144576","5637246374","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","3005.5","541037.88","MDM-000172","1","1128","C01","180.01593","qyd","692523532","5637144576","5637246375","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","182.25","40342.16","MDM-000245","1","1128","C01","221.356159","qyd","692523532","5637144576","5637246376","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","50445.35","9743266.17","MDM-000123","1","1125","C01","193.144981","qyd","692523532","5637144576","5637246377","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","11525","2571037.43","MDM-000123","1","1127","C01","223.083508","qyd","692523532","5637144576","5637246378","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","34883.75","7052584.42","MDM-000123","1","1128","C01","202.173918","qyd","692523532","5637144576","5637246379","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","1681.33","400577","MDM-000127","1","1125","C01","238.250075","qyd","692523532","5637144576","5637246380","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","650","204259.05","MDM-000127","1","1127","C01","314.244692","qyd","692523532","5637144576","5637246381","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","4919.25","1222641.03","MDM-000127","1","1128","C01","248.542161","qyd","692523532","5637144576","5637246382","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","47601.68","9328318.67","MDM-000172","1","1125","C01","195.966164","qyd","692523532","5637144576","5637246383","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","427","100518.39","MDM-000172","1","1127","C01","235.406065","qyd","692523532","5637144576","5637246384","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","21537.25","4359558.73","MDM-000172","1","1128","C01","202.419469","qyd","692523532","5637144576","5637246385","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P403","2833","622838.91","MDM-000123","1","1127","C01","219.851362","qyd","692523532","5637144576","5637246386","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P403","1644.1","384514.54","MDM-000127","1","1125","C01","233.875396","qyd","692523532","5637144576","5637246387","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P403","13500","3529665.45","MDM-000127","1","1127","C01","261.4567","qyd","692523532","5637144576","5637246388","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P403","2993.25","725504.25","MDM-000127","1","1128","C01","242.380105","qyd","692523532","5637144576","5637246389","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P403","8845","2084002.92","MDM-000172","1","1127","C01","235.613671","qyd","692523532","5637144576","5637246390","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","1893","437349.48","MDM-000123","1","1127","C01","231.035118","qyd","692523532","5637144576","5637246391","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","5491","1199277.54","MDM-000123","1","1128","C01","218.407856","qyd","692523532","5637144576","5637246392","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","1199.25","253863.01","MDM-000125","1","1128","C01","211.684811","qyd","692523532","5637144576","5637246393","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","1792.82","349046.35","MDM-000163","1","1125","C01","194.69124","qyd","692523532","5637144576","5637246394","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","3784","745429.69","MDM-000163","1","1128","C01","196.995161","qyd","692523532","5637144576","5637246395","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P415","7801.4","1870871.97","MDM-000123","1","1126","C01","239.812337","qyd","692523532","5637144576","5637246396","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P415","8663.91","2383034.26","MDM-000127","1","1126","C01","275.052979","qyd","692523532","5637144576","5637246397","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P415","216","61517.75","MDM-000127","1","1127","C01","284.804398","qyd","692523532","5637144576","5637246398","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P501","1009","233788.18","MDM-000123","1","1127","C01","231.702854","qyd","692523532","5637144576","5637246399","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P501","2481.25","601087.97","MDM-000123","1","1128","C01","242.252078","qyd","692523532","5637144576","5637246400","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P503","462","107216.24","MDM-000123","1","1127","C01","232.069783","qyd","692523532","5637144576","5637246401","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P503","8693.5","2063194.01","MDM-000123","1","1128","C01","237.326049","qyd","692523532","5637144576","5637246402","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P503","3429.75","813472.22","MDM-000172","1","1128","C01","237.181199","qyd","692523532","5637144576","5637246403","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P609","509.02","113454.33","MDM-000123","1","1125","C01","222.887764","qyd","692523532","5637144576","5637246404","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P609","9199","2213910.55","MDM-000123","1","1127","C01","240.66861","qyd","692523532","5637144576","5637246405","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P609","1909.75","445655.54","MDM-000123","1","1128","C01","233.358052","qyd","692523532","5637144576","5637246406","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P610","516.22","119959.36","MDM-000123","1","1125","C01","232.380302","qyd","692523532","5637144576","5637246407","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","10.02.007","0","-286.41","MDM-000561","3","A003","Y02","0","qyd","1","5637144576","5637246408","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","G301","0","-1449.51","MDM-000144","3","A20","C09","0","qyd","1","5637144576","5637246409","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","G311","0","-1726.17","MDM-000144","3","A20","C09","0","qyd","1","5637144576","5637246410","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","G331","0","-3915.69","MDM-000144","3","A20","C09","0","qyd","1","5637144576","5637246411","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P001","0","-4798.95","MDM-000643","3","1120","C08","0","qyd","1","5637144576","5637246412","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P001","0","-4466.28","MDM-000891","3","1121","C08","0","qyd","1","5637144576","5637246413","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P101","0","-18683.91","MDM-000611","3","1111","C05","0","qyd","1","5637144576","5637246414","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P101","0","-16603.2","MDM-000641","3","1112","C05","0","qyd","1","5637144576","5637246415","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P106","0","-1579.95","MDM-000641","3","1112","C05","0","qyd","1","5637144576","5637246416","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P201","0","-54834.23","MDM-000174","3","1115","C06","0","qyd","1","5637144576","5637246417","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P201","0","-44993.89","MDM-000232","3","1116","C06","0","qyd","1","5637144576","5637246418","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P206","0","-4363.36","MDM-000232","3","1116","C06","0","qyd","1","5637144576","5637246419","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P311","0","-1351.16","MDM-000123","3","1128","C01","0","qyd","1","5637144576","5637246420","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P311","0","-179.84","MDM-000127","3","1128","C01","0","qyd","1","5637144576","5637246421","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P311","0","-183.05","MDM-000172","3","1128","C01","0","qyd","1","5637144576","5637246422","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","0","-669.26","MDM-000123","3","1125","C01","0","qyd","1","5637144576","5637246423","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","0","-207.13","MDM-000123","3","1128","C01","0","qyd","1","5637144576","5637246424","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","0","-4595.29","MDM-000125","3","1125","C01","0","qyd","1","5637144576","5637246425","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","0","-688.36","MDM-000125","3","1128","C01","0","qyd","1","5637144576","5637246426","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","0","-985.34","MDM-000127","3","1127","C01","0","qyd","1","5637144576","5637246427","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","0","-122.18","MDM-000163","3","1128","C01","0","qyd","1","5637144576","5637246428","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","0","-3641.42","MDM-000172","3","1125","C01","0","qyd","1","5637144576","5637246429","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","0","-3749.3","MDM-000172","3","1128","C01","0","qyd","1","5637144576","5637246430","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P312","0","-484.44","MDM-000245","3","1125","C01","0","qyd","1","5637144576","5637246431","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","0","-1755.96","MDM-000123","3","1125","C01","0","qyd","1","5637144576","5637246432","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","0","-4217.5","MDM-000123","3","1128","C01","0","qyd","1","5637144576","5637246433","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","0","-72.83","MDM-000125","3","1127","C01","0","qyd","1","5637144576","5637246434","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","0","-2497.04","MDM-000127","3","1125","C01","0","qyd","1","5637144576","5637246435","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","0","-2980.01","MDM-000127","3","1127","C01","0","qyd","1","5637144576","5637246436","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","0","-3009.61","MDM-000127","3","1128","C01","0","qyd","1","5637144576","5637246437","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","0","-35192.61","MDM-000172","3","1125","C01","0","qyd","1","5637144576","5637246438","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","0","-9254.45","MDM-000172","3","1127","C01","0","qyd","1","5637144576","5637246439","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","0","-17725.33","MDM-000172","3","1128","C01","0","qyd","1","5637144576","5637246440","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","0","-861.35","MDM-000245","3","1125","C01","0","qyd","1","5637144576","5637246441","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P401","0","-130.12","MDM-000245","3","1127","C01","0","qyd","1","5637144576","5637246442","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P403","0","-6749.47","MDM-000127","3","1127","C01","0","qyd","1","5637144576","5637246443","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P403","0","-55.68","MDM-000127","3","1128","C01","0","qyd","1","5637144576","5637246444","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","0","-418.83","MDM-000125","3","1127","C01","0","qyd","1","5637144576","5637246445","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","0","-880.89","MDM-000127","3","1125","C01","0","qyd","1","5637144576","5637246446","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","0","-1039.04","MDM-000127","3","1127","C01","0","qyd","1","5637144576","5637246447","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","0","-886.09","MDM-000163","3","1125","C01","0","qyd","1","5637144576","5637246448","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","0","-199.7","MDM-000163","3","1128","C01","0","qyd","1","5637144576","5637246449","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","0","-110.92","MDM-000172","3","1125","C01","0","qyd","1","5637144576","5637246450","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","0","-318.25","MDM-000172","3","1127","C01","0","qyd","1","5637144576","5637246451","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P408","0","-220.04","MDM-000172","3","1128","C01","0","qyd","1","5637144576","5637246452","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P415","0","-875.88","MDM-000127","3","1125","C01","0","qyd","1","5637144576","5637246453","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P501","0","-764.82","MDM-000127","3","1127","C01","0","qyd","1","5637144576","5637246454","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P501","0","-211.24","MDM-000172","3","1127","C01","0","qyd","1","5637144576","5637246455","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P503","0","-119.05","MDM-000123","3","1128","C01","0","qyd","1","5637144576","5637246456","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P503","0","-342.6","MDM-000127","3","1127","C01","0","qyd","1","5637144576","5637246457","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P503","0","-12.21","MDM-000127","3","1128","C01","0","qyd","1","5637144576","5637246458","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P503","0","-1400.81","MDM-000172","3","1127","C01","0","qyd","1","5637144576","5637246459","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P503","0","-2236.96","MDM-000172","3","1128","C01","0","qyd","1","5637144576","5637246460","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P609","0","-3637.6","MDM-000123","3","1127","C01","0","qyd","1","5637144576","5637246461","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P609","0","-2260.19","MDM-000127","3","1127","C01","0","qyd","1","5637144576","5637246462","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","P610","0","-1449.82","MDM-000127","3","1125","C01","0","qyd","1","5637144576","5637246463","28/4/2023 06:16:43","20111805","28/4/2023 06:16:43","20111805"
"202304","10.01.001","123917","3017489.01","MDM-000233","1","A011","Y01","24.350888","qxz","1643610996","5637144576","5637244309","28/4/2023 06:28:22","20142891","28/4/2023 06:28:22","20142891"
"202304","10.01.014","123917","1907274.2","MDM-000233","1","A001","Y01","15.391545","qxz","1643610996","5637144576","5637244310","28/4/2023 06:28:22","20142891","28/4/2023 06:28:22","20142891"
"202304","20.02.003","2014560","326654.97","MDM-000071","1","2740","D02","0.162147","qxz","1643610996","5637144576","5637244311","28/4/2023 06:28:22","20142891","28/4/2023 06:28:22","20142891"
"202304","P001","10985","12600742.99","MDM-000643","1","2720","C08","1147.086298","qxz","1643610996","5637144576","5637244312","28/4/2023 06:28:22","20142891","28/4/2023 06:28:22","20142891"
"202304","P101","130985","6816869.01","MDM-000611","1","2711","C05","52.043127","qxz","1643610996","5637144576","5637244313","28/4/2023 06:28:22","20142891","28/4/2023 06:28:22","20142891"
"202304","P201","90748.68","22745604.87","MDM-000174","1","2715","C06","250.643919","qxz","1643610996","5637144576","5637244314","28/4/2023 06:28:22","20142891","28/4/2023 06:28:22","20142891"
"202304","P401","22480","5677035.57","MDM-000172","1","2725","C01","252.537169","qxz","1643610996","5637144576","5637244315","28/4/2023 06:28:22","20142891","28/4/2023 06:28:22","20142891"
"202304","P401","110259","33607616.4","MDM-000172","1","2726","C01","304.806105","qxz","1643610996","5637144576","5637244316","28/4/2023 06:28:22","20142891","28/4/2023 06:28:22","20142891"
"202304","P403","6678","2028469.93","MDM-000172","1","2726","C01","303.754107","qxz","1643610996","5637144576","5637244317","28/4/2023 06:28:22","20142891","28/4/2023 06:28:22","20142891"
"202304","P401","0","23700.63","MDM-000172","3","2725","C01","0","qxz","1","5637144576","5637244318","28/4/2023 06:28:22","20142891","28/4/2023 06:28:22","20142891"
"202304","P401","0","3656.53","MDM-000172","3","2726","C01","0","qxz","1","5637144576","5637244319","28/4/2023 06:28:22","20142891","28/4/2023 06:28:22","20142891"
"202304","20.02.003","6188240","574269.42","MDM-000071","1","2641","D02","0.0928","qhd","491935505","5637144576","5637245763","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P001","23327","19281762.5","MDM-001212","1","2622","C08","826.585608","qhd","491935505","5637144576","5637245764","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P101","292668.07","16705681.97","MDM-000661","1","2613","C05","57.080644","qhd","491935505","5637144576","5637245765","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P108","5469.51","446430.13","MDM-000253","1","2632","C07","81.621594","qhd","491935505","5637144576","5637245766","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P108","7012.61","521609.7","MDM-000441","1","2631","C07","74.381678","qhd","491935505","5637144576","5637245767","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P108","32594.02","2619045.09","MDM-002691","1","2632","C07","80.353546","qhd","491935505","5637144576","5637245768","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P108","26460.63","2184599.5","MDM-002922","1","2632","C07","82.560373","qhd","491935505","5637144576","5637245769","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P201","192336.68","40153607.99","MDM-000482","1","2617","C06","208.767292","qhd","491935505","5637144576","5637245770","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P208","57832.8","13333779.7","MDM-000306","1","2625","C10","230.557394","qhd","491935505","5637144576","5637245771","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P208","63787.71","15753320.45","MDM-000306","1","2626","C10","246.964822","qhd","491935505","5637144576","5637245772","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P305","60868.54","9379865.75","MDM-000127","1","2634","C01","154.100389","qhd","491935505","5637144576","5637245773","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P315","11383.37","1727313.79","MDM-000127","1","2634","C01","151.740107","qhd","491935505","5637144576","5637245774","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P401","94732.38","19741234.99","MDM-000127","1","2634","C01","208.389517","qhd","491935505","5637144576","5637245775","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P403","14523.49","3046985.95","MDM-000127","1","2625","C01","209.79709","qhd","491935505","5637144576","5637245776","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P406","21055.55","4173535.55","MDM-000127","1","2634","C01","198.215461","qhd","491935505","5637144576","5637245777","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P413","5295.57","1185050.09","MDM-000127","1","2625","C01","223.781404","qhd","491935505","5637144576","5637245778","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P609","3502.25","873887.09","MDM-000127","1","2626","C01","249.521618","qhd","491935505","5637144576","5637245779","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","Z001","10357","260145.3","MDM-001341","1","2660","C04","25.117823","qhd","491935505","5637144576","5637245780","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","Z002","4128","114245.98","MDM-001341","1","2660","C04","27.675867","qhd","491935505","5637144576","5637245781","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P001","0","-9452.17","MDM-001212","3","2622","C08","0","qhd","1","5637144576","5637245782","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P101","0","-63964.2","MDM-000661","3","2613","C05","0","qhd","1","5637144576","5637245783","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P108","0","-153052.5","MDM-000253","3","2632","C07","0","qhd","1","5637144576","5637245784","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P108","0","-29220.68","MDM-000441","3","2631","C07","0","qhd","1","5637144576","5637245785","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P201","0","-124803.87","MDM-000482","3","2617","C06","0","qhd","1","5637144576","5637245786","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P208","0","-405926.86","MDM-000306","3","2626","C10","0","qhd","1","5637144576","5637245787","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P305","0","-150045.25","MDM-000127","3","2634","C01","0","qhd","1","5637144576","5637245788","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P401","0","-243655.5","MDM-000127","3","2634","C01","0","qhd","1","5637144576","5637245789","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P403","0","-65243.11","MDM-000127","3","2626","C01","0","qhd","1","5637144576","5637245790","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","P406","0","-85538.19","MDM-000127","3","2634","C01","0","qhd","1","5637144576","5637245791","28/4/2023 08:23:15","20110101","28/4/2023 08:23:15","20110101"
"202304","10.01.001","104499.22","4865882.5","MDM-000331","1","A001","Y01","46.563816","qzy","1934449042","5637144576","5637245052","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","20.02.003","2583200","226957.66","MDM-000071","1","2540","D02","0.087859","qzy","1934449042","5637144576","5637245053","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","P001","13327","9611637.08","MDM-000643","1","2520","C08","721.215358","qzy","1934449042","5637144576","5637245054","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","P101","134187.34","6999059.46","MDM-000611","1","2511","C05","52.158865","qzy","1934449042","5637144576","5637245055","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","P201","85868.69","18702755.54","MDM-000174","1","2515","C06","217.806461","qzy","1934449042","5637144576","5637245056","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","P312","32783.06","7005270.25","MDM-000172","1","2525","C01","213.685673","qzy","1934449042","5637144576","5637245057","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","P401","42165.48","10452224.43","MDM-000172","1","2525","C01","247.885816","qzy","1934449042","5637144576","5637245058","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","10.01.001","0","243043.55","MDM-000331","3","A001","Y01","0","qzy","1","5637144576","5637245059","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","P001","0","-224.56","MDM-000643","3","2520","C08","0","qzy","1","5637144576","5637245060","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","P101","0","224279.54","MDM-000611","3","2511","C05","0","qzy","1","5637144576","5637245061","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","P201","0","193161.4","MDM-000174","3","2515","C06","0","qzy","1","5637144576","5637245062","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","P312","0","11087.72","MDM-000172","3","2525","C01","0","qzy","1","5637144576","5637245063","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","P401","0","8568.79","MDM-000172","3","2525","C01","0","qzy","1","5637144576","5637245064","28/4/2023 09:05:20","20210213","28/4/2023 09:05:20","20210213"
"202304","H02N001","7","1616.93","MDM-000341","1","QHN_2#JBZ","C02","230.99","qhn","1603424046","5637144576","5637244367","29/4/2023 13:22:43","19930572","29/4/2023 13:22:43","19930572"
"202304","H02N001","8.5","1931.05","MDM-000521","1","QHN_3#JBZ","C02","227.182352","qhn","1603424046","5637144576","5637244368","29/4/2023 13:22:43","19930572","29/4/2023 13:22:43","19930572"
"202304","H02N001","75.5","15289.68","MDM-003461","1","QHN_ZPZLZ","C02","202.512317","qhn","1603424046","5637144576","5637244369","29/4/2023 13:22:43","19930572","29/4/2023 13:22:43","19930572"
"202304","H03N001","794","197606.31","MDM-000341","1","QHN_2#JBZ","C02","248.874445","qhn","1603424046","5637144576","5637244370","29/4/2023 13:22:43","19930572","29/4/2023 13:22:43","19930572"
